Eray,time,Var3_1,Var3_2,Var3_3,Var3_4,Var3_5,Var3_6,Var3_7,Var3_8,Var3_9,Var3_10,Var3_11,Var3_12,Var3_13,Var3_14,Var3_15,Var3_16,Var3_17,Var3_18,Var3_19,Var3_20,Var3_21,Var3_22,Var3_23,Var3_24,Var3_25,Var3_26,Var3_27,Var3_28,Var3_29,Var3_30,Var3_31,Var3_32,Var3_33,Var3_34,Var3_35,Var3_36,Var3_37,Var3_38,Var3_39,Var3_40,Var3_41,Var3_42,Var3_43,Var3_44,Var3_45,Var3_46,Var3_47,Var3_48,Var3_49,Var3_50,Var3_51
1,0.120000000000079,0.05,0.0485536017331967,0.0471072041983755,0.0456608081229498,0.044214414225225,0.0427680232099148,0.0413216357637433,0.0398752525511589,0.0384288742101872,0.0369825013484488,0.035536134539367,0.0340897743185885,0.0326434211806404,0.0311970755758432,0.0297507379075001,0.0283044085293794,0.0268580877435063,0.0254117757982775,0.0239654728869102,0.0225191791462361,0.0210728946558467,0.0196266194375963,0.0181803534554651,0.0167340966157835,0.0152878487678168,0.0144614266407116,0.0138829349403056,0.0133044470314144,0.012725962845901,0.0121474823052676,0.011569005320874,0.0109905317941842,0.0104120616170404,0.00983359467196421,0.0092551308324835,0.0086766699634841,0.00809821192158595,0.00751975655554198,0.006941303706659,0.0063628532092393,0.00578440489104169,0.00520595857376081,0.00462751407352328,0.00404907120139938,0.00347062976392877,0.00289218956365886,0.00231375039969423,0.00173531206825569,0.00115687436324735,0.000578437076830092,0
1,0.135000000000094,0.05,0.0485537096925099,0.0471074194431662,0.0456611293097521,0.0442148393493276,0.0427685496178726,0.0413222601699379,0.039875971058305,0.0384296823336559,0.0369833940442573,0.0355371062356592,0.0340908189504107,0.0326445322277942,0.0311982461035802,0.0297519606098045,0.0283056757745674,0.0268593916218593,0.0254131081714102,0.0239668254385667,0.0225205434341964,0.0210742621646201,0.0196279816315721,0.0181817018321895,0.01673542275903,0.0152891444001185,0.0144627000378129,0.0138841892851397,0.0133056788336412,0.0127271686779047,0.0121486588116945,0.0115701492279694,0.010991639918902,0.0104131308759008,0.00983462208963394,0.00925611355005499,0.00867760524643123,0.00809909716737335,0.00752058930086717,0.00694208163430704,0.00636357415453095,0.00578506684785717,0.00520655970012226,0.00462805269672054,0.0040495458226447,0.00347103906252757,0.00289253240068489,0.00231402582115891,0.00173551930776287,0.00115701284412596,0.000578506413738929,0
1,0.150000000000109,0.05,0.0485537182682727,0.0471074365411642,0.0456611548232645,0.0442148731191062,0.042768591433136,0.0413223097696871,0.0398760281329522,0.0384297465269572,0.0369834649555361,0.0355371834223072,0.0340909019306503,0.0326446204836858,0.0311983390842551,0.0297520577349029,0.0283057764378614,0.0268594951950363,0.0254132140079947,0.0239669328779557,0.0225206518057826,0.0210743707919774,0.0196280898366779,0.0181818089396567,0.0167355281003225,0.0152892473177241,0.0144628011891423,0.01388428892304,0.0133057766808614,0.0127272644621764,0.0121487522664898,0.0115702400932421,0.0109917279418117,0.0104132158115161,0.00983470370161403,0.00925619161130743,0.00867767953974376,0.00809916748601833,0.00752065544917679,0.00694214342821782,0.00636363142209591,0.00578511942972425,0.0052066074499778,0.00462809548169634,0.00404958352368779,0.00347107157473147,0.00289255963358151,0.00231404769897032,0.0017355357696121,0.00115702384420647,0.000578511921442022,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0.0150000000000013,0.00375000000000101,0.00347776076850906,0.00322100238036054,0.00297914107839603,0.00275159063457226,0.00253776360801852,0.00233707259648029,0.00214893147009471,0.00197275657662347,0.00180796790759601,0.00165399021528349,0.00151025407102302,0.00137619685613015,0.00125126367746213,0.00113490820060855,0.00102659339467322,0.000925792183652107,0.000831988000489533,0.000744675240988236,0.000663359615841214,0.000587558400126117,0.000516800580640453,0.000450626902443179,0.000388589816892418,0.000330253334319415,0.000298793101042405,0.000277991453833946,0.000258346426156626,0.000239795122797726,0.000222276377909275,0.000205730711757101,0.000190100283275746,0.00017532883859758,0.000161361655729865,0.000148145485558247,0.000135628489359137,0.000123760173006812,0.00011249131806386,0.000101773909945797,9.15610633524701e-05,8.18069451601588e-05,7.2466694969267e-05,6.34963435031085e-05,5.48527290536756e-05,4.64934121704309e-05,3.83765887881507e-05,3.04610019897224e-05,2.27058525995815e-05,1.50707088032281e-05,7.51541498799533e-06,0
2,0.0299999999999909,0.0149999999999931,0.0143858897893322,0.0137867387376046,0.0132021364898628,0.0126316695589396,0.012074921403154,0.0115314725064052,0.0110009004605485,0.0104827800499449,0.00997668333807089,0.00948217975607269,0.0089988361931472,0.00852621708863045,0.00806388452567313,0.00761139832638268,0.00716831614831224,0.00673419358217725,0.0063085842506826,0.00589103990834531,0.00548111054220048,0.00507834447328159,0.00468228845877002,0.00429248779471268,0.00390848641921121,0.00352982701599129,0.00331627009511471,0.00316867595677624,0.00302290981708682,0.0028788958903773,0.00273655834046621,0.00259582128324629,0.00245660878922454,0.00231884488601696,0.00218245356079871,0.00204735876271103,0.00191348440522628,0.00178075436847231,0.00164909250151813,0.00151842262462229,0.00138866853144604,0.00125975399123316,0.00113160275095866,0.0010041385374484,0.00087728505947212,0.000750966009812152,0.000625105067310371,0.000499625898895888,0.000374452161596154,0.00024950750453413,0.000124715570914258,0
2,0.0450000000000037,0.0262500000000028,0.0253172626017818,0.0243988921849548,0.0234944941169951,0.0226036709173317,0.0217260223196606,0.0208611453363358,0.0200086343248146,0.0191680810561286,0.0183390747853468,0.0175212023239968,0.0167140481144045,0.0159171943059115,0.015130220832925,0.0143527054947522,0.0135842240371692,0.0128243502356701,0.0120726559803394,0.0113287113622897,0.0105920847616004,0.00986234293669443,0.00913905111508485,0.00842177308542164,0.00771007129076644,0.0070035069230211,0.00660249229239653,0.0063236451192383,0.00604660118225795,0.00577128588256568,0.0054976245531818,0.00522554246192577,0.00495496481431457,0.00468581675647027,0.00441802337803615,0.00415150971510105,0.00388620075313156,0.00362202142991153,0.00335889663848851,0.00309675123012676,0.0028355100172663,0.00257509777648759,0.00231543925148145,0.00205645915602382,0.00179808217695479,0.00154023297716158,0.00128283619856505,0.0010258164651092,0.000769098385753289,0.000512606557466229,0.000256265568222587,0
2,0.0600000000000187,0.037500000000014,0.0362484736963339,0.0350107550541222,0.0337864629618168,0.0325752137210141,0.0313766211043207,0.0301902964149981,0.0290158485483762,0.0278528840550084,0.0267010072055408,0.0255598200572615,0.0244289225222983,0.023307912437426,0.0221963856354456,0.0210939360180922,0.0200001556304285,0.0189146347366765,0.017836961897439,0.0167667240482587,0.0157035065794622,0.0146468934172332,0.0135964671058554,0.012551808891068,0.0115124988044697,0.0104781157489086,0.00988968631388975,0.00947960970606559,0.00907130480680693,0.00866469830918031,0.00825971684092931,0.007856286967244,0.00745433519353958,0.00705378796824407,0.00665457168559445,0.00625661268844102,0.00585983727105933,0.00546417168196955,0.00506954212676264,0.00467587477093296,0.00428309574271701,0.00389113113593769,0.00349990701285379,0.0031093494070143,0.00271938432611692,0.00232993775487065,0.00194093565786167,0.00155230398242245,0.00116396866150334,0.000775855616546354,0.000387890760360783,0
2,0.0750000000000337,0.0487500000000253,0.0471793075823212,0.0456218949694003,0.0440773939681093,0.0425454340320379,0.0410256423152766,0.0395176437277221,0.0380210609919082,0.0365355147013372,0.0350606233802861,0.033596003545058,0.0321412697666489,0.0306960347347955,0.0292599093233711,0.0278325026570908,0.0264134221794883,0.0250022737221225,0.0235986615749722,0.0222021885579725,0.0208124560936481,0.0194290642807946,0.0180516119691575,0.0166796968350578,0.0153129154579107,0.0139508633975837,0.0131751090516077,0.0126338671557218,0.0120943662641458,0.0115565343271702,0.0110202992325639,0.0104855888082274,0.00995233082485322,0.00942045299859548,0.00888988299374727,0.00836054842542548,0.00783237686226295,0.00730529582910733,0.00677923280972641,0.00625411524951945,0.00572987055823416,0.0052064261126889,0.00468370925949971,0.00416164731781182,0.00364016758203518,0.00311919732458362,0.00259866379861724,0.00207849424078773,0.00155861587398599,0.00103895591009188,0.00051944155272555,0
2,0.0900000000000487,0.05,0.0485527470328191,0.047105500131359,0.0456582653235056,0.0442110485617114,0.0427638556858658,0.0413166923868662,0.0398695641711169,0.0384224763261766,0.0369754338877687,0.0355284416083597,0.0340815039275016,0.0326346249441238,0.0311878083909467,0.0297410576111773,0.0282943755376321,0.0268477646744176,0.025401227081284,0.0239547643607494,0.0225083776480752,0.0210620676041565,0.0196158344113723,0.0181696777724215,0.0167235969121528,0.0152775905823786,0.0144513444741259,0.013873003601269,0.0132946941558701,0.0127164155733533,0.0121381672032506,0.0115599483110096,0.0109817580800365,0.0104035956139672,0.00982545993916008,0.00924735000740468,0.00866926469883791,0.0080912028250597,0.00751316313243975,0.00693514430560592,0.00635714497110472,0.0057791637012236,0.0052011990179645,0.00462324939715745,0.00404531327270294,0.00346738904093105,0.00288947506506539,0.00231156967977929,0.0017336711958315,0.00115577790476867,0.000577888083681303,0
2,0.105000000000064,0.05,0.0485537128800825,0.0471074257984153,0.0456611387930103,0.0442148519014029,0.0427685651604187,0.0413222786059428,0.0398759922726963,0.0384297061940195,0.0369834204016636,0.0355371349255929,0.0340908497937972,0.0326445650321179,0.0311982806640858,0.0297519967107749,0.0283057131906705,0.0268594301195542,0.0254131475104048,0.0239668653733179,0.0225205837154425,0.0210743025409365,0.0196280218509407,0.0181817416435718,0.0167354619139341,0.0152891826541499,0.0144627376353277,0.0138842263201199,0.0133057152030336,0.0127272042805084,0.0121486935484422,0.011570183002203,0.0109916726366418,0.0104131624461068,0.00983465242445923,0.00925614256509021,0.00867763286093949,0.00809912330451481,0.0075206138879129,0.0069421046028414,0.00636359544064193,0.00578508639231426,0.00520657744854125,0.00462806859971485,0.00404955983596282,0.00347105114717618,0.00289254252303736,0.00231403395304889,0.00173552542656262,0.00115701693280938,0.000578508460928886,0
2,0.120000000000079,0.05,0.0485537189696298,0.0471074379395007,0.0456611569098524,0.0442148758809216,0.0427685948529403,0.0413223138261349,0.0398760328007242,0.0384297517769184,0.0369834707549177,0.035537189734911,0.0340909087170748,0.0326446277015719,0.0311983466885508,0.0297520656781442,0.0283057846704688,0.0268595036656239,0.0254132226636915,0.0239669416647352,0.0225206606688001,0.0210743796759123,0.0196280986860791,0.0181818176992885,0.0167355367155098,0.0152892557346932,0.0144628094616588,0.0138842970717827,0.0133057846831557,0.0127272722957553,0.0121487599095556,0.0115702475245274,0.0109917351406383,0.0104132227578527,0.00983471037613179,0.00925619799543395,0.00867768561571467,0.00809917323692673,0.00752066085902028,0.00694214848194305,0.00636363610564047,0.00578512373005578,0.00520661135513024,0.00462809898080329,0.00404958660701268,0.00347107423369469,0.00289256186078426,0.00231404948821522,0.00173553711592043,0.00115702474383201,0.000578512371881484,0
2,0.135000000000094,0.05,0.0485537190080208,0.0471074380160432,0.0456611570240686,0.0442148760320986,0.0427685950401345,0.0413223140481778,0.03987603305623,0.0384297520642923,0.0369834710723659,0.0355371900804522,0.0340909090885521,0.0326446280966667,0.031198347104797,0.0297520661129438,0.0283057851211078,0.0268595041292896,0.0254132231374898,0.0239669421457088,0.0225206611539468,0.021074380162204,0.0196280991704804,0.0181818181787761,0.0167355371870907,0.015289256195424,0.0144628099144825,0.0138842975178312,0.0133057851211879,0.0127272727245523,0.0121487603279242,0.0115702479313035,0.0109917355346901,0.0104132231380835,0.00983471074148371,0.00925619834489034,0.00867768594830314,0.00809917355172182,0.00752066115514605,0.00694214875857551,0.00636363636200985,0.00578512396544872,0.00520661156889174,0.00462809917233854,0.00404958677578872,0.00347107437924188,0.00289256198269761,0.00231404958615549,0.0017355371896151,0.00115702479307601,0.000578512396537785,0
2,0.150000000000109,0.05,0.0485537190082629,0.0471074380165258,0.0456611570247887,0.0442148760330517,0.0427685950413147,0.0413223140495777,0.0398760330578408,0.0384297520661039,0.0369834710743671,0.0355371900826304,0.0340909090908939,0.0326446280991574,0.0311983471074209,0.0297520661156846,0.0283057851239485,0.0268595041322124,0.0254132231404764,0.0239669421487406,0.0225206611570049,0.0210743801652693,0.0196280991735338,0.0181818181817985,0.0167355371900633,0.0152892561983283,0.0144628099173369,0.0138842975206429,0.0133057851239491,0.0127272727272552,0.0121487603305614,0.0115702479338677,0.010991735537174,0.0104132231404804,0.00983471074378676,0.00925619834709319,0.00867768595039967,0.00809917355370618,0.00752066115701273,0.00694214876031931,0.00636363636362592,0.00578512396693256,0.00520661157023923,0.00462809917354592,0.00404958677685263,0.00347107438015936,0.00289256198346611,0.00231404958677287,0.00173553719007964,0.00115702479338642,0.000578512396693211,0
