5.117646977305412292e-02,4.966511577367782593e-02,4.815395176410675049e-02,4.664317518472671509e-02,4.513296857476234436e-02,4.362352192401885986e-02,4.211501404643058777e-02,4.060762375593185425e-02,3.910151869058609009e-02,3.759685531258583069e-02,3.609379008412361145e-02,3.459246084094047546e-02,3.309300169348716736e-02,3.159553185105323792e-02,3.010015562176704407e-02,2.860697358846664429e-02,2.711606211960315704e-02,2.562749013304710388e-02,2.414130978286266327e-02,2.265755832195281982e-02,2.117625810205936432e-02,1.969741657376289368e-02,1.822102442383766174e-02,1.674706116318702698e-02,1.527548488229513168e-02,1.443596929311752319e-02,1.384931616485118866e-02,1.326366979628801346e-02,1.267901249229907990e-02,1.209532562643289566e-02,1.151258312165737152e-02,1.093076076358556747e-02,1.034982968121767044e-02,9.769758209586143494e-03,9.190513752400875092e-03,8.612059988081455231e-03,8.034358732402324677e-03,7.457370404154062271e-03,6.881051696836948395e-03,6.305359769612550735e-03,5.730248522013425827e-03,5.155670456588268280e-03,4.581576213240623474e-03,4.007916431874036789e-03,3.434638492763042450e-03,2.861690707504749298e-03,2.289018826559185982e-03,1.716569182462990284e-03,1.144286477938294411e-03,5.721152992919087410e-04,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.124999977648258209e-03,3.551505738869309425e-03,3.041794290766119957e-03,2.591335214674472809e-03,2.195552689954638481e-03,1.849878695793449879e-03,1.549804117530584335e-03,1.290927641093730927e-03,1.069000922143459320e-03,8.799674687907099724e-04,7.199960527941584587e-04,5.855063209310173988e-04,4.731875087600201368e-04,3.800090926233679056e-04,3.032251552212983370e-04,2.403719845460727811e-04,1.892599539132788777e-04,1.479609345551580191e-04,1.147917719208635390e-04,8.829498256091028452e-05,6.721755926264449954e-05,5.048863749834708869e-05,3.719682354130782187e-05,2.656758442753925920e-05,1.794132549548521638e-05,1.383349444949999452e-05,1.142078781413147226e-05,9.402374416822567582e-06,7.718817869317717850e-06,6.318733994703507051e-06,5.157860869076102972e-06,4.198200258542783558e-06,3.407247049835859798e-06,2.757290531008038670e-06,2.224789341198629700e-06,1.789811449270928279e-06,1.435538251826073974e-06,1.147824718827905599e-06,9.148124036073568277e-07,7.265892918439931236e-07,5.748937610405846499e-07,4.528552324245538330e-07,3.547700941908260575e-07,2.759065012014616514e-07,2.123359195138618816e-07,1.607865129926722148e-07,1.185159277383718290e-07,8.319973687775927829e-08,5.283285986479313578e-08,2.564107859370778897e-08,0.000000000000000000e+00
1.649999991059303284e-02,1.533688884228467941e-02,1.423567999154329300e-02,1.319446321576833725e-02,1.221127435564994812e-02,1.128410734236240387e-02,1.041091606020927429e-02,9.589619934558868408e-03,8.818112313747406006e-03,8.094259537756443024e-03,7.415913511067628860e-03,6.780914030969142914e-03,6.187093909829854965e-03,5.632286891341209412e-03,5.114330444484949112e-03,4.631072282791137695e-03,4.180374555289745331e-03,3.760119201615452766e-03,3.368210280314087868e-03,3.002579323947429657e-03,2.661187434569001198e-03,2.342028310522437096e-03,2.043130807578563690e-03,1.762559521012008190e-03,1.498417230322957039e-03,1.355858054012060165e-03,1.261564437299966812e-03,1.172494143247604370e-03,1.088365912437438965e-03,1.008905819617211819e-03,9.338471572846174240e-04,8.629302610643208027e-04,7.959021022543311119e-04,7.325164624489843845e-04,6.725334096699953079e-04,6.157191237434744835e-04,5.618457216769456863e-04,5.106907337903976440e-04,4.620371328201144934e-04,4.156727518420666456e-04,3.713900805450975895e-04,3.289859159849584103e-04,2.882609551306813955e-04,2.490194747224450111e-04,2.110689529217779636e-04,1.742196764098480344e-04,1.382843765895813704e-04,1.030778003041632473e-04,6.841633148724213243e-05,3.411758734728209674e-05,0.000000000000000000e+00
2.887500077486038208e-02,2.731460705399513245e-02,2.581381425261497498e-02,2.437117695808410645e-02,2.298521436750888824e-02,2.165440469980239868e-02,2.037718705832958221e-02,1.915197074413299561e-02,1.797712780535221100e-02,1.685099676251411438e-02,1.577188633382320404e-02,1.473807729780673981e-02,1.374782435595989227e-02,1.279935333877801895e-02,1.189086958765983582e-02,1.102055795490741730e-02,1.018658094108104706e-02,9.387086145579814911e-03,8.620206266641616821e-03,7.884058170020580292e-03,7.176750805228948593e-03,6.496380083262920380e-03,5.841036327183246613e-03,5.208802409470081329e-03,4.597757011651992798e-03,4.259761888533830643e-03,4.030700307339429855e-03,3.808900015428662300e-03,3.594043897464871407e-03,3.385815769433975220e-03,3.183901309967041016e-03,2.987987827509641647e-03,2.797764027491211891e-03,2.612920012325048447e-03,2.433147979900240898e-03,2.258140826597809792e-03,2.087593078613281250e-03,1.921201241202652454e-03,1.758662285283207893e-03,1.599674811586737633e-03,1.443938584998250008e-03,1.291154534555971622e-03,1.141024287790060043e-03,9.932506363838911057e-04,8.475371869280934334e-04,7.035882445052266121e-04,5.611087544821202755e-04,4.198040987830609083e-04,2.793802414089441299e-04,1.395433937432244420e-04,0.000000000000000000e+00
4.125000163912773132e-02,3.933876007795333862e-02,3.748497366905212402e-02,3.568734601140022278e-02,3.394455090165138245e-02,3.225522115826606750e-02,3.061796538531780243e-02,2.903135120868682861e-02,2.749391458928585052e-02,2.600415982306003571e-02,2.456056140363216400e-02,2.316156215965747833e-02,2.180556952953338623e-02,2.049096859991550446e-02,1.921611092984676361e-02,1.797932758927345276e-02,1.677891612052917480e-02,1.561315264552831650e-02,1.448028907179832458e-02,1.337855495512485504e-02,1.230615843087434769e-02,1.126128528267145157e-02,1.024210732430219650e-02,9.246774017810821533e-03,8.273422718048095703e-03,7.728982251137495041e-03,7.355933077633380890e-03,6.990698166191577911e-03,6.632953416556119919e-03,6.282376125454902649e-03,5.938641261309385300e-03,5.601425189524888992e-03,5.270402878522872925e-03,4.945249296724796295e-03,4.625639878213405609e-03,4.311248660087585449e-03,4.001750610768795013e-03,3.696820233017206192e-03,3.396131098270416260e-03,3.099357709288597107e-03,2.806174103170633316e-03,2.516254084184765816e-03,2.229271456599235535e-03,1.944900024682283401e-03,1.662813476286828518e-03,1.382685499265789986e-03,1.104189665056765079e-03,8.269996615126729012e-04,5.507890018634498119e-04,2.752312866505235434e-04,0.000000000000000000e+00
5.362499877810478210e-02,5.137624219059944153e-02,4.918290302157402039e-02,4.704375565052032471e-02,4.495752602815628052e-02,4.292292147874832153e-02,4.093860834836959839e-02,3.900322690606117249e-02,3.711538761854171753e-02,3.527366742491722107e-02,3.347660973668098450e-02,3.172273933887481689e-02,3.001054376363754272e-02,2.833847887814044952e-02,2.670498192310333252e-02,2.510845661163330078e-02,2.354728244245052338e-02,2.201981469988822937e-02,2.052438072860240936e-02,1.905928924679756165e-02,1.762281917035579681e-02,1.621323637664318085e-02,1.482878066599369049e-02,1.346767600625753403e-02,1.212812587618827820e-02,1.137431804090738297e-02,1.085473969578742981e-02,1.034303847700357437e-02,9.838891215622425079e-03,9.341977536678314209e-03,8.851974271237850189e-03,8.368558250367641449e-03,7.891404442489147186e-03,7.420188281685113907e-03,6.954583805054426193e-03,6.494264584034681320e-03,6.038903258740901947e-03,5.588171537965536118e-03,5.141742061823606491e-03,4.699285142123699188e-03,4.260472021996974945e-03,3.824972081929445267e-03,3.392455633729696274e-03,2.962592290714383125e-03,2.535050502046942711e-03,2.109499648213386536e-03,1.685607945546507835e-03,1.263044076040387154e-03,8.414760231971740723e-04,4.205720033496618271e-04,0.000000000000000000e+00
5.499999970197677612e-02,5.328027531504631042e-02,5.156138166785240173e-02,4.984415322542190552e-02,4.812940210103988647e-02,4.641792550683021545e-02,4.471050575375556946e-02,4.300789162516593933e-02,4.131079465150833130e-02,3.961989656090736389e-02,3.793583065271377563e-02,3.625918924808502197e-02,3.459050506353378296e-02,3.293026983737945557e-02,3.127890452742576599e-02,2.963678352534770966e-02,2.800420857965946198e-02,2.638142183423042297e-02,2.476860396564006805e-02,2.316586486995220184e-02,2.157325297594070435e-02,1.999074779450893402e-02,1.841826550662517548e-02,1.685565896332263947e-02,1.530271954834461212e-02,1.442089769989252090e-02,1.380765251815319061e-02,1.319843251258134842e-02,1.259315665811300278e-02,1.199173554778099060e-02,1.139406859874725342e-02,1.080004405230283737e-02,1.020954456180334091e-02,9.622438810765743256e-03,9.038589894771575928e-03,8.457852527499198914e-03,7.880070246756076813e-03,7.305083796381950378e-03,6.732722278684377670e-03,6.162810605019330978e-03,5.595167167484760284e-03,5.029603838920593262e-03,4.465928301215171814e-03,3.903942881152033806e-03,3.343445248901844025e-03,2.784230047836899757e-03,2.226088661700487137e-03,1.668809331022202969e-03,1.112178433686494827e-03,5.559807759709656239e-04,0.000000000000000000e+00
5.499999970197677612e-02,5.337341129779815674e-02,5.174704641103744507e-02,5.012112483382225037e-02,4.849586263298988342e-02,4.687147215008735657e-02,4.524816572666168213e-02,4.362614452838897705e-02,4.200559854507446289e-02,4.038671404123306274e-02,3.876966983079910278e-02,3.715462237596511841e-02,3.554172813892364502e-02,3.393112123012542725e-02,3.232292830944061279e-02,3.071725182235240936e-02,2.911418676376342773e-02,2.751381322741508484e-02,2.591618709266185760e-02,2.432135306298732758e-02,2.272933535277843475e-02,2.114014141261577606e-02,1.955376379191875458e-02,1.797017082571983337e-02,1.638932153582572937e-02,1.548756752163171768e-02,1.485749613493680954e-02,1.422858051955699921e-02,1.360080018639564514e-02,1.297413185238838196e-02,1.234854757785797119e-02,1.172401942312717438e-02,1.110051292926073074e-02,1.047799177467823029e-02,9.856419637799263000e-03,9.235753677785396576e-03,8.615951053798198700e-03,7.996965199708938599e-03,7.378748618066310883e-03,6.761249620467424393e-03,6.144416052848100662e-03,5.528193898499011993e-03,4.912526812404394150e-03,4.297357052564620972e-03,3.682625712826848030e-03,3.068272257223725319e-03,2.454235451295971870e-03,1.840453129261732101e-03,1.226862194016575813e-03,6.133990245871245861e-04,0.000000000000000000e+00
5.499999970197677612e-02,5.339902639389038086e-02,5.179811641573905945e-02,5.019732937216758728e-02,4.859673231840133667e-02,4.699638113379478455e-02,4.539633169770240784e-02,4.379665106534957886e-02,4.219738394021987915e-02,4.059858620166778564e-02,3.900031000375747681e-02,3.740259632468223572e-02,3.580549359321594238e-02,3.420903161168098450e-02,3.261325508356094360e-02,3.101818636059761047e-02,2.942385524511337280e-02,2.783028408885002136e-02,2.623748593032360077e-02,2.464547753334045410e-02,2.305426076054573059e-02,2.146384119987487793e-02,1.987421512603759766e-02,1.828537508845329285e-02,1.669730618596076965e-02,1.579028554260730743e-02,1.515569817274808884e-02,1.452143583446741104e-02,1.388749293982982635e-02,1.325386296957731247e-02,1.262053940445184708e-02,1.198751293122768402e-02,1.135477423667907715e-02,1.072231307625770569e-02,1.009011920541524887e-02,9.458180516958236694e-03,8.826484903693199158e-03,8.195019327104091644e-03,7.563769817352294922e-03,6.932722870260477066e-03,6.301863584667444229e-03,5.671175662428140640e-03,5.040644668042659760e-03,4.410253372043371201e-03,3.779985476285219193e-03,3.149823984131217003e-03,2.519751433283090591e-03,1.889750710688531399e-03,1.259803771972656250e-03,6.298928637988865376e-04,0.000000000000000000e+00
5.499999970197677612e-02,5.340625345706939697e-02,5.181252211332321167e-02,5.021882802248001099e-02,4.862518608570098877e-02,4.703161492943763733e-02,4.543812945485115051e-02,4.384474828839302063e-02,4.225148260593414307e-02,4.065834730863571167e-02,3.906536102294921875e-02,3.747253492474555969e-02,3.587988018989562988e-02,3.428740799427032471e-02,3.269512578845024109e-02,3.110304474830627441e-02,2.951117232441902161e-02,2.791951410472393036e-02,2.632807381451129913e-02,2.473685517907142639e-02,2.314586192369461060e-02,2.155509218573570251e-02,1.996454596519470215e-02,1.837421953678131104e-02,1.678411290049552917e-02,1.587560586631298065e-02,1.523974351584911346e-02,1.460397243499755859e-02,1.396829169243574142e-02,1.333269942551851273e-02,1.269719284027814865e-02,1.206176914274692535e-02,1.142642740160226822e-02,1.079116482287645340e-02,1.015597581863403320e-02,9.520859457552433014e-03,8.885812014341354370e-03,8.250828832387924194e-03,7.615906652063131332e-03,6.981041282415390015e-03,6.346228998154401779e-03,5.711464677006006241e-03,5.076744593679904938e-03,4.442064091563224792e-03,3.807418281212449074e-03,3.172802506014704704e-03,2.538211643695831299e-03,1.903641037642955780e-03,1.269085565581917763e-03,6.345402216538786888e-04,0.000000000000000000e+00
5.499999970197677612e-02,5.340829119086265564e-02,5.181658640503883362e-02,5.022489279508590698e-02,4.863321408629417419e-02,4.704155400395393372e-02,4.544991627335548401e-02,4.385831207036972046e-02,4.226673766970634460e-02,4.067520052194595337e-02,3.908370807766914368e-02,3.749225661158561707e-02,3.590085729956626892e-02,3.430950641632080078e-02,3.271821141242980957e-02,3.112697228789329529e-02,2.953579090535640717e-02,2.794467099010944366e-02,2.635361254215240479e-02,2.476261556148529053e-02,2.317168191075325012e-02,2.158081345260143280e-02,1.999000646173954010e-02,1.839926280081272125e-02,1.680857874453067780e-02,1.589965261518955231e-02,1.526343077421188354e-02,1.462723407894372940e-02,1.399106252938508987e-02,1.335491612553596497e-02,1.271879393607378006e-02,1.208269596099853516e-02,1.144662033766508102e-02,1.081056706607341766e-02,1.017453428357839584e-02,9.538521990180015564e-03,8.902529254555702209e-03,8.266555145382881165e-03,7.630597800016403198e-03,6.994656287133693695e-03,6.358730141073465347e-03,5.722817499190568924e-03,5.086916964501142502e-03,4.451027605682611465e-03,3.815148258581757545e-03,3.179277060553431511e-03,2.543413080275058746e-03,1.907554920762777328e-03,1.271700835786759853e-03,6.358497194014489651e-04,0.000000000000000000e+00
